date,open,high,low,close,volume,return_1d,return_5d,return_20d,sma_5,sma_20,sma_60,ema_12,ema_26,macd,rsi_14,volatility_20d,volume_sma_20,volume_z_20,range_pct,close_vs_sma20,close_vs_sma60,target_next_up,next_return
2024-10-10,23.76,23.85,23.42,23.42,18252674,-0.00425170068027203,0.00817907877744295,0.10056390977443619,23.242,22.699,21.85916666666667,23.099993175784864,22.633803083975504,0.46619009180935933,63.86083282060947,0.17714953589088367,19225648.6,-0.11147466995762426,0.018360375747224583,0.03176351381118114,0.071404063893866,0,-0.00384286934244249
2024-10-11,23.42,23.47,23.14,23.33,13921063,-0.00384286934244249,0.016557734204792895,0.1015108593012275,23.318,22.8065,21.871166666666667,23.13537884104873,22.685373225903245,0.45000561514548565,61.95474353087519,0.1765616186555496,19416380.25,-0.6420905509780253,0.014144877839691313,0.022953982417293295,0.06670121240293536,0,-0.004286326618088254
2024-10-14,23.42,23.47,23.23,23.23,11949473,-0.004286326618088254,0.008246527777777901,0.09678942398489143,23.356,22.909,21.881500000000003,23.14993594242585,22.725715949910413,0.42421999251543596,59.818330943032954,0.17878241986857288,19433916.65,-0.8761975662010079,0.010331467929401568,0.014011960364922249,0.06162740214336293,0,-0.0038743004735256603
2024-10-15,23.23,23.47,23.04,23.14,14130784,-0.0038743004735256603,-0.006013745704467333,0.06586826347305386,23.328,22.9805,21.894999999999996,23.148407335898796,22.756403657324455,0.3920036785743406,57.883717622586204,0.16400809316663,19778443.5,-0.6925878907613998,0.018582541054451153,0.006940667087313113,0.056862297328157396,0,-0.002160760587726962
2024-10-16,23.09,23.19,22.99,23.09,9022845,-0.002160760587726962,-0.01828231292517002,0.05193621867881548,23.242,23.0375,21.903666666666666,23.139421591914367,22.781114497522644,0.3583070943917228,56.78495135271376,0.16236250105974762,19476480.15,-1.2378614376587402,0.008661758336942523,0.002278893109061153,0.05416140372236011,1,0.00606323083585969
2024-10-17,23.09,23.28,22.99,23.23,9425005,0.00606323083585969,-0.008112724167378405,0.0492321589882565,23.204,23.092,21.924333333333333,23.153356731619848,22.81436527548393,0.3389914561359184,59.12461523657505,0.16133415038849572,19275855.1,-1.1399715479195587,0.012483857081360426,0.005976095617529875,0.059553312149362325,1,0.004304778303917178
2024-10-18,23.33,23.66,23.28,23.33,15422976,0.004304778303917178,0.0,0.038273253226524195,23.204,23.134999999999998,21.947333333333333,23.180532619062948,22.8525604402629,0.32797217880004936,60.75885864968594,0.154737482785038,18515819.4,-0.3748750346326788,0.016288041148735492,0.008428787551329142,0.06299930135779586,0,-0.01243034719245606
2024-10-21,23.33,23.38,22.99,23.04,9749437,-0.01243034719245606,-0.00817907877744306,0.03411131059245953,23.166,23.173,21.9695,23.158912216130187,22.866444852095277,0.29246736403490914,54.01439957719484,0.15886218934377377,18591428.95,-1.083898277700196,0.01692708333333336,-0.005739438139213737,0.04872664375611646,1,0.0021701388888888395
2024-10-22,23.09,23.28,22.9,23.09,16885208,0.0021701388888888395,-0.002160760587726962,0.02759234534935473,23.156,23.204,21.992500000000003,23.148310336725544,22.88300449268081,0.26530584404473245,54.943057826503136,0.15684203252770768,18883541.65,-0.2505549723885551,0.016457340840190668,-0.00491294604378556,0.04990337615096041,0,0.0
2024-10-23,23.09,23.19,22.66,23.09,16768636,0.0,0.0,0.016732716864817254,23.156,23.223,22.0155,23.139339515690846,22.898337493222975,0.24100202246787106,54.943057826503136,0.15300227802345284,18550232.85,-0.22510611534176372,0.022953659592897406,-0.005727080911165583,0.048806522677204756,0,-0.02252057167605026
2024-10-24,23.04,23.09,22.47,22.57,14262964,-0.02252057167605026,-0.02841153680585451,-0.018268812527185707,23.023999999999997,23.202,22.026666666666664,23.051748820969177,22.87401619742868,0.17773262354049635,44.18145858540754,0.1676993625861568,17952031.7,-0.47574965172077593,0.02747009304386358,-0.027239031118007184,0.02466707021791792,0,-0.006645990252547529
2024-10-25,22.66,22.76,22.33,22.42,14330195,-0.006645990252547529,-0.039005572224603324,-0.029016890428756992,22.842,23.1685,22.03066666666667,22.954556694666227,22.84038536798952,0.11417132667670771,41.64735693023591,0.16770373089477925,17827757.9,-0.44879619056710734,0.019179304192685247,-0.032306795865075455,0.017672335532288308,1,0.006690454950936564
2024-10-28,22.42,22.61,22.37,22.57,7022053,0.006690454950936564,-0.02039930555555547,-0.02252057167605026,22.748,23.142500000000002,22.041,22.89539412625604,22.820356822212517,0.07503730404352282,45.04204026345792,0.17011820262669883,17103966.85,-1.2445937064834798,0.010633584404076139,-0.024738036080803827,0.024000725919876675,1,0.003987594151528606
2024-10-29,22.61,22.76,22.61,22.66,6287797,0.003987594151528606,-0.01862278042442611,-0.03656462585034015,22.662,23.0995,22.045,22.859179645293572,22.808478539085662,0.05070110620791013,47.03307762216812,0.15488273742774336,15381186.45,-1.4516368423719455,0.006619593998234869,-0.0190263858525076,0.027897482422317932,1,0.010591350397175514
2024-10-30,22.71,22.9,22.66,22.9,11088867,0.010591350397175514,-0.008228670420095341,-0.036195286195286336,22.624000000000002,23.0565,22.072,22.86545969986379,22.8152579065608,0.05020179330299257,52.02447304769055,0.1552869097533624,14524639.65,-0.6194581763127772,0.010480349344978098,-0.006787673757942536,0.03751359188111625,0,-0.004366812227074135
2024-10-31,22.9,22.99,22.76,22.8,8624235,-0.004366812227074135,0.010190518387239722,-0.0185105467068446,22.67,23.035,22.097333333333335,22.855388976807824,22.814127691259998,0.04126128554782582,49.91384499943937,0.13567867661634103,13467639.6,-1.1054775762770674,0.010087719298245477,-0.010201866724549591,0.031798708743136395,0,-0.008333333333333415
2024-11-01,22.76,22.9,22.61,22.61,14553393,-0.008333333333333415,0.008474576271186418,-0.014814814814814836,22.708000000000002,23.017999999999997,22.1275,22.817636826529696,22.799007121537034,0.018629704992662255,46.08797729950789,0.13222086561094681,13123920.2,0.35964178491929305,0.01282618310482084,-0.017725258493352936,0.02180544571234888,0,-0.010614772224679325
2024-11-04,22.66,22.66,22.33,22.37,13934054,-0.010614772224679325,-0.00886132033673015,-0.02907986111111105,22.668,22.9845,22.168833333333332,22.748769622448204,22.767228816237996,-0.01845919378979133,41.73622279058529,0.1354908604631572,13178222.3,0.1899951960665394,0.014751899865891902,-0.026735408644956382,0.009074301008172192,0,0.0
2024-11-05,22.42,22.57,22.37,22.37,9924065,0.0,-0.01279788172992058,-0.03908934707903777,22.61,22.939,22.206166666666668,22.690497372840788,22.737804459479626,-0.047307086638838314,41.73622279058529,0.12825309126169382,12861826.25,-0.7395310452659642,0.008940545373267737,-0.024804917389598446,0.007377830482523606,1,0.019222172552525674
2024-11-06,22.52,22.95,22.52,22.8,15683373,0.019222172552525674,-0.004366812227074135,-0.030612244897959107,22.590000000000003,22.903,22.248166666666666,22.70734393086528,22.74241153655521,-0.03506760568992817,51.292691681109886,0.14265589505959814,12561954.85,0.9006464208007444,0.018859649122807003,-0.00449722743745351,0.02480354186487288,0,-0.0017543859649122862
2024-11-07,23.04,23.04,22.76,22.76,8604442,-0.0017543859649122862,-0.0017543859649122862,-0.02818104184457726,22.582,22.869999999999997,22.293499999999998,22.715444864578316,22.743714385699267,-0.028269521120950714,50.46350476093776,0.1422954228828682,12079543.25,-1.0532374946697205,0.012302284710017469,-0.004809794490598818,0.020925381837755497,0,-0.010544815465729385
2024-11-08,22.9,22.9,22.37,22.52,13102508,-0.010544815465729385,-0.003980539584254705,-0.03471924560651518,22.564,22.829500000000003,22.331666666666663,22.68537642387396,22.727142949721543,-0.04176652584758145,45.690829065844554,0.14577376100172634,12038615.5,0.32431557426608393,0.023534635879218366,-0.013557020521693608,0.008433465183969036,0,-0.01687388987566607
2024-11-11,22.61,22.61,21.99,22.14,15364267,-0.01687388987566607,-0.010281627179257957,-0.04692208351269911,22.518,22.775,22.364333333333335,22.601472358662583,22.6836508793718,-0.08217852070921694,39.34572051521043,0.1552469151957755,12209355.2,0.9380243316331767,0.02800361336946707,-0.027881448957189803,-0.010030852697002657,0,-0.006775067750677599
2024-11-12,22.33,22.33,21.85,21.99,12496159,-0.006775067750677599,-0.016987036209208828,-0.04969749351771835,22.442,22.7175,22.389666666666667,22.50739968809911,22.632269332751665,-0.12486964465255568,37.152461341214206,0.1559633589800893,12127623.95,0.11054034671819934,0.021828103683492354,-0.03202377022119518,-0.017850496508806213,1,0.004547521600727578
2024-11-13,21.95,22.09,21.66,22.09,13329055,0.004547521600727578,-0.031140350877193024,-0.04330879168471202,22.3,22.667499999999997,22.409499999999998,22.443184351468478,22.592101234029318,-0.14891688256084024,39.57088354033814,0.15796160620096092,12342934.45,0.30238588454322074,0.019465821638750554,-0.0254770045218925,-0.014257346214774924,0,-0.015391579900407404
2024-11-14,21.95,21.99,21.71,21.75,7431590,-0.015391579900407404,-0.04437609841827772,-0.06371071889797675,22.098000000000003,22.5935,22.424500000000002,22.33654060508871,22.52972336484196,-0.19318275975324894,34.683954281832925,0.1614602907852843,12243263.7,-1.422231272861233,0.012873563218390694,-0.037333746431495785,-0.030078708555374756,0,-0.015172413793103412
2024-11-15,21.75,21.75,21.37,21.42,14457717,-0.015172413793103412,-0.048845470692717496,-0.08186883840548631,21.877999999999997,22.498,22.43166666666667,22.19553435815199,22.447521634112928,-0.25198727596093917,30.718604569136076,0.16417343329356052,12195000.75,0.677039533527776,0.01774042950513534,-0.047915370255133816,-0.045099933130247405,0,0.0
2024-11-18,21.37,21.66,21.18,21.42,12113846,0.0,-0.03252032520325199,-0.07031249999999989,21.734,22.417,22.433333333333334,22.07622137997476,22.371408920474934,-0.29518754050017293,30.718604569136076,0.1618317766504609,12313221.2,-0.06055502216739437,0.02240896358543419,-0.044475175090333274,-0.045170876671619564,0,-0.002334267040149385
2024-11-19,21.52,21.52,21.18,21.37,6938404,-0.002334267040149385,-0.028194633924511048,-0.07449112169770455,21.61,22.331,22.433333333333334,21.96757193690172,22.297230481921236,-0.32965854501951597,30.113624111763457,0.1604899221773352,11815881.0,-1.4705982793055274,0.01591015442208703,-0.0430343468720612,-0.047399702823179735,1,0.020121665886757123
2024-11-20,21.28,21.8,21.23,21.8,10250924,0.020121665886757123,-0.013128112267994485,-0.05586834127327844,21.552000000000003,22.2665,22.43883333333333,21.94179163891684,22.260398594371516,-0.3186069554546762,40.89443378944838,0.18136838952934758,11489995.4,-0.397303351892096,0.0261467889908257,-0.020950755619428274,-0.028469988784324718,1,0.015596330275229331
2024-11-21,21.75,22.14,21.56,22.14,11215198,0.015596330275229331,0.017931034482758568,-0.01905183872396987,21.630000000000003,22.245,22.44766666666667,21.972285232929632,22.251480179973626,-0.27919494704399384,47.75693805031212,0.17683317188995867,11337607.1,-0.04013706664312437,0.026196928635953107,-0.004720161834120051,-0.013705953105742408,1,0.012646793134598155
2024-11-22,22.14,22.47,22.09,22.42,14408768,0.012646793134598155,0.04668534080298792,0.0,21.830000000000002,22.244999999999997,22.455499999999997,22.041164427863535,22.26396312960521,-0.2227987017416737,52.634269625208795,0.18171548050310615,11341535.75,1.0043713528732545,0.016949152542372836,0.007866936390200197,-0.0015809044554784268,0,0.0
2024-11-25,22.42,22.52,22.33,22.42,7189987,0.0,0.04668534080298792,-0.006645990252547529,22.03,22.2375,22.46333333333333,22.099446823576837,22.27552141630112,-0.17607459272428372,52.634269625208795,0.18002269139436916,11349932.45,-1.3676890301104565,0.008474576271186498,0.008206857785272748,-0.0019290695948952497,1,0.00223015165031204
2024-11-26,22.42,22.61,22.37,22.47,6760139,0.00223015165031204,0.05147402901263454,-0.008384819064430782,22.25,22.228,22.4665,22.156455004565014,22.28992723731585,-0.13347223275083664,53.532695961255925,0.17957865020653035,11373549.55,-1.5368886900656626,0.01068090787716949,0.010887169335972446,0.00015578750584199774,0,-0.002225189141076833
2024-11-27,22.42,22.52,22.28,22.42,6390433,-0.002225189141076833,0.028440366972477094,-0.020960698689956203,22.374000000000002,22.204,22.474333333333334,22.197000388478088,22.299562256773935,-0.10256186829584735,52.46107764848624,0.17491406867902629,11138627.85,-1.4827052297684757,0.010704727921498592,0.009727976941091843,-0.0024175726384171314,1,0.004460303300624302
2024-11-28,22.57,22.61,22.33,22.52,8138330,0.004460303300624302,0.017163504968382925,-0.012280701754386003,22.450000000000003,22.19,22.487166666666667,22.246692636404536,22.315890978494384,-0.0691983420898481,54.426032293468026,0.17546684064022916,11114332.6,-0.92301056224581,0.012433392539964526,0.014871563767462792,0.0014600920525040806,0,0.0
2024-11-29,22.42,22.52,22.28,22.52,8449424,0.0,0.004460303300624302,-0.003980539584254705,22.470000000000002,22.1855,22.5,22.28873992311153,22.331010165272577,-0.042270242161045246,54.426032293468026,0.1730469261120398,10809134.15,-0.7443867595164507,0.010657193605683768,0.015077415428996321,0.000888888888888939,1,0.002220248667850866
2024-12-02,22.61,22.61,22.33,22.57,6571784,0.002220248667850866,0.006690454950936564,0.008940545373267828,22.5,22.195500000000003,22.516000000000002,22.332010704171296,22.348713115993128,-0.016702411821832186,55.49280715326783,0.16868811013263843,10441020.65,-1.203429647172279,0.012405848471422292,0.01687278952940896,0.002398294546100521,0,0.0
2024-12-03,22.57,22.66,22.37,22.57,8334958,0.0,0.0044503782821541105,0.008940545373267828,22.520000000000003,22.2055,22.538333333333334,22.3686244419911,22.365104737030673,0.003519704960424974,55.49280715326783,0.16868811013263843,10361565.3,-0.6239382575135266,0.012848914488258712,0.016414852176262595,0.0014050136803962499,0,-0.00886132033673015
2024-12-04,22.37,22.52,22.33,22.37,8182047,-0.00886132033673015,-0.002230151650312262,-0.01885964912280702,22.51,22.184,22.559666666666665,22.36883606630016,22.365467349102477,0.00336871719768439,50.05715730246073,0.15634891222288477,9986499.0,-0.5961618402870617,0.008493518104604438,0.008384421204471693,-0.008407334623738438,1,0.032185963343764
2024-12-05,22.37,23.09,22.28,23.09,14192447,0.032185963343764,0.02531083481349916,0.014499121265377779,22.624000000000002,22.2005,22.58983333333333,22.479784363792444,22.419136434354147,0.060647929438296444,63.80307273313068,0.195436056182804,10265899.25,1.247324178898474,0.03508012126461666,0.040066665165198856,0.02214122872383606,0,-0.002165439584235651
2024-12-06,23.09,23.14,22.85,23.04,10925374,-0.002165439584235651,0.023090586145648295,0.023090586145648295,22.728,22.226499999999998,22.620833333333334,22.565971384747453,22.465126328105693,0.10084505664175936,62.51625930418262,0.1912071521166573,10157042.55,0.24932316813932062,0.01258680555555552,0.036600454412525574,0.018530116043470102,0,0.0
2024-12-09,22.99,23.19,22.85,23.04,7600705,0.0,0.020824102791315857,0.04065040650406493,22.821999999999996,22.2715,22.651833333333336,22.638898864017076,22.50770956306083,0.13118930095624748,62.51625930418262,0.17903391471735838,9768864.45,-0.7546323767865489,0.014756944444444439,0.03450598298273566,0.017136214140135664,0,-0.00390625
2024-12-10,22.95,23.09,22.9,22.95,7041729,-0.00390625,0.01683650863978725,0.043656207366985056,22.898,22.319499999999998,22.6725,22.686760577245217,22.540471817648914,0.1462887595963025,59.99046438421171,0.17743997098531625,9496142.95,-0.8583463212105196,0.008278867102396571,0.028248840699836464,0.012239497188223591,1,0.0039215686274509665
2024-12-11,22.95,23.19,22.9,23.04,10344544,0.0039215686274509665,0.029950827000446933,0.04300588501584435,23.032,22.367,22.69066666666667,22.741105103822875,22.577473905230477,0.16363119859239816,61.658697165724526,0.17734390883039453,9346917.4,0.36629506500035874,0.012586805555555674,0.030088970358116862,0.01539546362674793,1,0.004340277777777901
2024-12-12,23.09,23.38,23.04,23.14,18547474,0.004340277777777901,0.002165439584235651,0.06390804597701161,23.041999999999998,22.436500000000002,22.707333333333334,22.802473549388587,22.619142504843033,0.18333104454555382,63.480734807145865,0.16482286936450805,9902711.6,2.5654472567901663,0.014693171996542777,0.03135515789004506,0.01905405008660921,1,0.003889369057908487
2024-12-13,23.19,23.42,22.99,23.23,11023193,0.003889369057908487,0.008246527777777901,0.08450046685340795,23.080000000000002,22.527,22.720000000000002,22.868246849482652,22.664391208187993,0.20385564129465905,65.08872495015711,0.14992933774687436,9730985.4,0.40267914865345783,0.018510546706844738,0.03120699604918542,0.022447183098591506,0,-0.0017219113215668491
2024-12-16,23.19,23.28,22.99,23.19,6359244,-0.0017219113215668491,0.006510416666666741,0.08263305322128844,23.110000000000003,22.6155,22.735166666666668,22.91774733417763,22.70332519276666,0.21442214141097082,63.74530522117943,0.15067750669293936,9443255.3,-0.9512844315539528,0.012505390254420124,0.0254029316176958,0.02000571801394324,0,-0.00431220353600692
2024-12-17,23.28,23.28,23.04,23.09,5388918,-0.00431220353600692,0.006100217864923874,0.08048666354702849,23.137999999999998,22.7015,22.7455,22.94424774430415,22.73196777108024,0.2122799732239109,60.38953412446074,0.15194206905716215,9365781.0,-1.1969601653761475,0.010394110004330966,0.01711340660308802,0.015145853025873235,0,0.0
2024-12-18,23.14,23.19,22.99,23.09,5788184,0.0,0.0021701388888888395,0.059174311926605494,23.148,22.766000000000002,22.751833333333334,22.966671168257356,22.75848867692615,0.2081824913312076,60.389534124460745,0.13978820854875704,9142644.0,-0.9841064045444894,0.008661758336942523,0.014231749099534285,0.014863271091706931,0,-0.01862278042442611
2024-12-19,22.9,22.95,22.66,22.66,15033048,-0.01862278042442611,-0.02074330164217808,0.023486901535682003,23.052,22.791999999999998,22.746333333333332,22.919490988525457,22.751193219376063,0.16829776914939387,47.832088861373975,0.15094267585503668,9333536.5,1.569898295374874,0.012797881729920527,-0.005791505791505669,-0.003795483521153553,1,0.0022065313327450653
2024-12-20,22.76,22.85,22.71,22.71,4595681,0.0022065313327450653,-0.02238484718037015,0.012934879571810942,22.948,22.8065,22.740000000000002,22.887261605675388,22.74814186979265,0.13911973588273696,49.15601996747626,0.14487265946893677,8842882.15,-1.1893212796508366,0.006164685160722174,-0.004231249862977626,-0.0013192612137203907,1,0.003963011889035695
2024-12-23,22.9,22.95,22.71,22.8,3210950,0.003963011889035695,-0.01681759379042691,0.016949152542372836,22.869999999999997,22.825499999999998,22.735166666666665,22.87383674326379,22.751983212770973,0.12185353049281744,51.539999599343915,0.14530755395410944,8643930.3,-1.439898889778898,0.010526315789473615,-0.0011171715844120467,0.0028516761844721294,1,0.004385964912280604
2024-12-24,22.95,22.95,22.71,22.9,5176984,0.004385964912280604,-0.008228670420095341,0.01913662661326221,22.832,22.847,22.724833333333333,22.877861859684746,22.762947419232383,0.11491444045236321,54.114430846168744,0.14577395836837723,8564772.55,-0.8843247469800083,0.010480349344978098,0.0023197794021094786,0.007708160675912401,1,0.018777292576419136
2024-12-25,22.9,23.76,22.85,23.33,18375223,0.018777292576419136,0.01039411000433077,0.040588760035682236,22.880000000000003,22.892500000000002,22.717666666666666,22.9474215735794,22.80495131410406,0.14247025947534198,63.17396698438285,0.15817043033402362,9164012.05,2.106844092118225,0.039005572224603526,0.019111062575078996,0.026954059249042484,0,-0.004286326618088254
2024-12-26,23.38,23.42,23.19,23.23,5478381,-0.004286326618088254,0.025154457193292235,0.0315275310834815,22.994,22.928,22.717666666666666,22.99089517764411,22.836436401948202,0.1544587756959075,60.19734683710862,0.159435955908347,9031014.6,-0.7992896122780592,0.009900990099009918,0.013171667829727784,0.022552198729329564,1,0.010331467929401539
2024-12-27,23.38,23.76,23.33,23.47,15399674,0.010331467929401539,0.03346543372963451,0.04218472468916512,23.145999999999997,22.9755,22.726333333333333,23.064603611852707,22.883367038840927,0.18123657301178042,64.51835369246116,0.162253065581088,9378527.1,1.2912027688429888,0.01832126118449098,0.021522926595721525,0.0327226858710159,0,-0.008095440988495906
2024-12-30,23.61,23.61,23.23,23.28,10149321,-0.008095440988495906,0.021052631578947434,0.031457687195392214,23.242,23.011000000000003,22.73033333333333,23.09774151772152,22.912747258186045,0.18499425953547544,59.0527273707585,0.1662488763282515,9557403.95,0.12816839617258582,0.016323024054982774,0.011690061275042352,0.024182076813656028,1,0.010309278350515427
2024-12-31,23.23,23.52,23.23,23.52,9406421,0.010309278350515427,0.027074235807860392,0.04209127159946835,23.366,23.058500000000002,22.734333333333332,23.16270436114898,22.957728942764856,0.20497541838412303,63.28385442225111,0.16893749630422106,9610977.1,-0.04437653451199831,0.012329931972789079,0.020014311425287756,0.03455859712915865,0,-0.012329931972789088
2025-01-02,23.52,23.57,23.19,23.23,7837356,-0.012329931972789088,-0.004286326618088254,0.03844434510505135,23.345999999999997,23.1015,22.729499999999998,23.17305753635683,22.97789716922672,0.19516036713011076,55.78309658050262,0.17234145435737566,9593742.55,-0.3805145709342239,0.016358157554885882,0.0055624093673569686,0.02201984205547869,0,-0.03056392595781321
2025-01-03,23.23,23.23,22.52,22.52,17431953,-0.03056392595781321,-0.03056392595781321,-0.0246860112602858,23.204,23.073,22.714499999999997,23.072587146148088,22.94397886039511,0.12860828575297845,42.50123835086904,0.17022173418628017,9755717.85,1.5869114114867362,0.031527531083481386,-0.023967407792658157,-0.008562812300512812,0,0.0
2025-01-06,22.52,22.76,22.42,22.52,8135904,0.0,-0.04047720494247975,-0.02256944444444442,23.014000000000003,23.047,22.701,22.987573739048383,22.91257301888436,0.0750007201640237,42.50123835086904,0.17023137088262588,9616244.35,-0.3057335505389951,0.015097690941385428,-0.022866316657265684,-0.007973217038896974,1,0.002220248667850866
2025-01-07,22.8,22.8,22.47,22.57,7617413,0.002220248667850866,-0.030498281786941583,-0.02039930555555547,22.871999999999996,23.0235,22.689999999999998,22.92333162534863,22.88719723970774,0.03613438564089222,43.59804828740887,0.17060121256820826,9617079.75,-0.41302073415261825,0.014621178555604866,-0.019697265837079425,-0.005288673424415968,1,0.012405848471422232
2025-01-08,22.71,23.19,22.57,22.85,11949407,0.012405848471422232,-0.02848639455782309,-0.004357298474945481,22.738,23.0185,22.685166666666667,22.912049836833457,22.884441888618277,0.027607948215180755,49.41706518975936,0.17660394283243575,9862463.65,0.43221188355214174,0.027133479212253873,-0.007320198970393266,0.007266128380513104,0,0.0
2025-01-09,22.95,22.95,22.66,22.85,4711000,0.0,-0.0163581575548859,-0.008246527777777679,22.662,23.009,22.681166666666666,22.90250370808985,22.881890637609516,0.020613070480333562,49.417065189759356,0.1759495251651884,9580786.45,-0.9815333008124298,0.012691466083150946,-0.00691033943239594,0.007443767589850658,0,-0.02275711159737437
2025-01-10,22.9,22.9,22.33,22.33,6234699,-0.02275711159737437,-0.00843694493783309,-0.0350043215211755,22.624000000000002,22.9685,22.666166666666665,22.814426214537566,22.84100984963844,-0.026583635100873693,40.43243743353176,0.19192437443566515,8965147.7,-0.6019664401679465,0.025526197939991058,-0.027798942029301,-0.014831209511974586,1,0.017017465293327483
2025-01-13,22.14,22.71,22.09,22.71,7942307,0.017017465293327483,0.008436944937833202,-0.02238484718037015,22.662,22.9425,22.65583333333333,22.798360643070247,22.831305416331887,-0.03294477326164014,47.888681821217325,0.202377053514111,8811103.4,-0.19244257359350578,0.027300748568912417,-0.010134030728996324,0.0023908485673300728,0,-0.008366358432408738
2025-01-14,22.47,22.66,22.42,22.52,4182199,-0.008366358432408738,-0.0022153300841826207,-0.028891763691246353,22.652,22.909,22.64716666666667,22.755535928751748,22.808245755862856,-0.05270982711110861,44.86476142150361,0.20403561500841488,8702251.15,-0.9821504962775078,0.010657193605683768,-0.016980226112008334,-0.00561512477646231,1,0.00399644760213147
2025-01-15,22.71,22.8,22.57,22.61,6721878,0.00399644760213147,-0.01050328227571129,-0.020788220008661762,22.604,22.884999999999998,22.639166666666668,22.733145785866864,22.7935608850582,-0.06041509919133503,46.58532856457901,0.20458590883085712,8768899.15,-0.4487940198433157,0.010172490048651058,-0.012016604762945082,-0.001288327750579854,1,0.006634232640424731
2025-01-16,22.76,22.85,22.52,22.76,8076279,0.006634232640424731,-0.003938730853391692,-0.01429190125595492,22.586,22.8685,22.633666666666667,22.73727720342581,22.791074893572407,-0.05379769014659885,49.41846694798201,0.20635099691390657,8883303.9,-0.17890632899510214,0.014499121265377937,-0.004744517567833451,0.005581655645719552,1,0.02284710017574687
2025-01-17,22.76,23.28,22.66,23.28,10018863,0.02284710017574687,0.042543663233318485,0.027360988526037078,22.776,22.8995,22.645500000000002,22.820773018283376,22.8272915681226,-0.006518549839224619,57.77897656823883,0.2108704265270028,8632594.65,0.32353396268086226,0.026632302405498322,0.01661608332059661,0.028018811684440648,0,0.0
2025-01-20,23.28,23.38,23.14,23.28,5186505,0.0,0.025099075297225992,0.025099075297225992,22.89,22.927999999999997,22.65983333333333,22.891423323162858,22.860825526039445,0.030597797123412818,57.77897656823883,0.21090877766504987,8662135.85,-0.8163699435470245,0.010309278350515396,0.015352407536636692,0.027368544928985994,0,-0.008161512027491491
2025-01-21,23.28,23.38,23.04,23.09,8130150,-0.008161512027491491,0.02531083481349916,0.012719298245613908,23.004,22.942500000000003,22.6685,22.921973581137802,22.877801412999485,0.04417216813831715,53.99690897305074,0.2132748382492849,8908095.85,-0.19144231273397583,0.014724989172802072,0.006429116268933166,0.018594084302004932,0,0.0
2025-01-22,23.33,23.33,23.04,23.09,7456929,0.0,0.02122954444935865,0.008296943231441034,23.1,22.951999999999998,22.675666666666665,22.947823799424295,22.893519826851374,0.054303972572920856,53.99690897305074,0.2128422482244835,9022093.1,-0.392799521856047,0.012559549588566442,0.006012547926106837,0.018272156643685644,1,0.01645734084019046
2025-01-23,23.23,23.71,23.14,23.47,21074649,0.01645734084019046,0.031195079086115962,0.0060008572653236225,23.242,22.959,22.685166666666667,23.028158599512864,22.93622206189942,0.09193653761344223,60.06088215711397,0.2103444610895533,9157064.4,2.741349720332492,0.02428632296548787,0.02225706694542451,0.03459676293613301,1,0.005965061780996983
2025-01-24,23.66,23.71,23.52,23.61,10335094,0.005965061780996983,0.014175257731958713,0.0163581575548859,23.308,22.978,22.698666666666664,23.11767266112627,22.98613153879576,0.13154112233051052,62.04587247759701,0.21047379212449602,9399900.05,0.21922428150096127,0.008047437526471888,0.02750456958830183,0.04014920112781972,0,-0.019906819144430266
2025-02-03,23.38,23.57,23.14,23.14,10890445,-0.019906819144430266,-0.006013745704467333,-0.014060502769492889,23.28,22.9615,22.7075,23.121107636337616,22.997529202588666,0.12357843374894983,52.59524004326436,0.21966200976412095,9174438.6,0.42416543324753697,0.018582541054451153,0.007773882368312224,0.01904657051634917,1,0.016421780466724156
2025-02-04,23.23,23.57,23.19,23.52,12474459,0.016421780466724156,0.01862278042442611,0.010309278350515427,23.366,22.973499999999998,22.72666666666667,23.182475692285674,23.036230743137654,0.14624494914802,58.146032971999325,0.22574583343723925,9290695.5,0.7750112223550333,0.016156462585033973,0.023788277798332924,0.03490759753593409,1,0.002125850340136015
2025-02-05,23.71,23.76,23.42,23.57,9434481,0.002125850340136015,0.020788220008661762,0.002125850340136015,23.462,22.976,22.746666666666666,23.242094816549418,23.07576920660894,0.16632560994047907,58.82914827940082,0.2229335866967259,9292098.5,0.03465922928632523,0.014425116673737796,0.025853064066852394,0.03619577960140674,1,0.01994060246075513
2025-02-06,23.76,24.33,23.66,24.04,37590102,0.01994060246075513,0.02428632296548794,0.03486870426173039,23.576,23.0165,22.767333333333333,23.3648494601572,23.147193709823092,0.21765575033410656,64.66696977413665,0.22824278382430593,10779735.8,3.5642294982870104,0.02787021630615633,0.04446809897247617,0.05589880237767564,1,0.02204658901830281
2025-02-07,24.28,24.62,24.04,24.57,26592116,0.02204658901830281,0.040660736975857814,0.09103019538188284,23.768,23.119,22.797500000000003,23.55025723551763,23.252586768354714,0.29767046716291645,69.85741027612637,0.20441307517989318,11237743.95,1.8731650303826028,0.02360602360602368,0.06276223020026817,0.07774975326241895,0,0.0
2025-02-10,24.57,25.05,24.28,24.57,22162122,0.0,0.061797752808988804,0.09103019538188284,24.054,23.2215,22.831666666666667,23.707140737745686,23.35017293366177,0.35696780408391504,69.85741027612637,0.20441307517989318,11939054.85,1.2010675715067582,0.03133903133903132,0.05807118403203937,0.07613694430250373,1,0.005698005698005826
