date,raw_signal,executed_position,asset_return,executed_shares,liquidity_cap_shares,capital_utilization,turnover,transaction_cost,gross_strategy_return,net_strategy_return,transaction_cost_value,gross_pnl,net_pnl,equity_curve,drawdown
2025-05-13,1,1.0,0.0037664783427495685,8500,97200,0.9959650561572247,1.995681393128601,0.004991079123228578,0.003751280814151545,-0.0012397983090770336,452370.0,340000.00000000355,-112369.99999999645,0.9052334000000001,-0.15260752570957759
2025-05-14,1,1.0,-0.00747663551401867,8400,93700,0.9928931035907418,1.9783627073415528,0.004942195018433917,-0.007423499839930758,-0.012365694858364676,447384.0,-671999.999999998,-1119383.9999999981,0.8940395600000001,-0.16308612247192766
2025-05-15,0,0.0,0.0037664783427495685,0,93400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8940395600000001,-0.16308612247192766
2025-05-16,1,1.0,0.0,8300,93400,0.9896430086382301,1.9792860172764601,0.00494821504319115,0.0,-0.00494821504319115,442390.0,0.0,-442390.0,0.8896156600000001,-0.1672273523105674
2025-05-19,1,1.0,0.004655493482309092,8200,95700,0.9899555949813197,1.9845199217828504,0.0049636041703672315,0.0046087318202109534,-0.00035487235015627794,441570.0,409999.99999999715,-31570.000000002852,0.8892999600000001,-0.16752288029719886
2025-05-20,0,0.0,0.007414272474513428,0,98500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8892999600000001,-0.16752288029719886
2025-05-21,0,0.0,0.03403863845446198,0,101400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8892999600000001,-0.16752288029719886
2025-05-22,0,0.0,-0.03330411919368981,0,110500,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.8892999600000001,-0.16752288029719886
2025-05-23,1,1.0,0.0072202166064982976,8000,105700,0.9967390530412251,2.000674777945564,0.005005285280795467,0.007196671863113641,0.002191386582318174,445120.00000000006,640000.0000000091,194880.00000000902,0.8912487600000002,-0.1656986011069953
2025-05-26,1,1.0,-0.007117437722419906,7900,108900,0.9963099415700721,1.9855287091787914,0.004960276185966303,-0.007091173961352805,-0.012051450147319108,442084.0,-631999.999999998,-1074083.9999999981,0.8805079200000002,-0.1757531428235929
2025-05-27,1,1.0,-0.007117437722419906,7800,113000,0.9956980284742916,1.9843092382405811,0.004957229686247452,-0.007086818708002053,-0.012044048394249506,436488.0,-623999.999999998,-1060487.9999999981,0.8699030400000002,-0.18568041186023365
2025-05-28,1,1.0,-0.015232974910394215,7700,115600,0.987834230352844,1.9606208066590944,0.004894028189624439,-0.01504765404659345,-0.01994168223621789,425733.0,-1308999.9999999956,-1734732.9999999956,0.8525557100000003,-0.2019193143256447
